78.67,84.67,87.33,88.0,88.0,87.33,86.67,86.0,86.0,86.67,86.67,88.0,88.67,89.33,90.0,90.0,92.0,94.0,92.0,88.0,84.67,80.67,77.33,74.67,71.33,68.67,66.0,63.33,61.33,60.0,58.67,57.33,56.67,56.0,56.0,56.0,56.67,56.67,57.33,58.0,59.33,62.0,64.67,67.33,68.67,69.33,71.33
74.0,76.0,77.33,78.67,80.0,81.33,82.67,84.0,85.33,86.0,86.67,87.33,87.33,88.0,88.0,89.33,89.33,87.33,83.33,79.33,76.67,73.33,69.33,66.67,64.0,61.33,59.33,56.67,54.0,50.67,47.33,44.67,43.33,42.0,41.33,41.33,41.33,42.67,44.0,46.0,48.67,52.0,54.67,57.33,59.33,62.0
64.0,65.33,67.33,69.33,72.0,74.67,76.0,76.67,77.33,78.0,78.67,78.67,79.33,79.33,78.67,78.67,79.33,80.0,78.0,74.0,71.33,69.33,68.0,66.0,64.0,61.33,58.0,55.33,53.33,52.67,52.0,52.0,52.0,52.0,52.67,53.33,54.0,55.33,56.67,58.67,61.33,64.67,69.33,72.0,72.0,72.67,73.33
72.67,73.33,74.0,74.67,75.33,75.33,75.33,76.0,76.0,76.67,77.33,77.33,77.33,77.33,78.0,79.33,80.0,78.0,74.67,72.0,70.67,68.0,64.67,61.33,58.67,56.67,55.33,53.33,52.0,50.67,48.67,47.33,46.67,46.67,46.0,46.0,48.67,53.33,56.0,55.33,55.33,56.0,56.0,56.67,56.67
57.33,58.67,60.0,60.67,62.0,62.67,63.33,64.0,65.33,66.0,66.67,67.33,68.67,69.33,71.33,72.67,70.67,67.33,65.33,64.0,62.67,60.0,56.67,54.0,51.33,48.67,47.33,46.0,45.33,44.67,44.0,44.0,44.0,44.67,44.67,45.33,46.0,47.33,48.67,50.67,52.67,54.0,55.33,56.67
58.0,58.0,58.67,58.67,59.33,60.0,60.0,60.0,60.0,60.0,59.33,59.33,60.0,60.67,61.33,62.67,65.33,66.67,66.0,64.67,64.0,64.0,62.0,58.0,55.33,52.67,50.67,50.0,50.0,50.67,50.67,51.33,52.0,52.67,53.33,54.0,54.0,54.67,56.67,61.33,64.0,64.67,65.33,65.33,65.33,65.33
66.0,66.0,66.67,67.33,68.0,68.67,69.33,69.33,70.0,70.0,70.67,71.33,72.0,72.0,72.67,73.33,74.67,76.0,72.67,68.67,67.33,65.33,61.33,58.0,55.33,52.67,51.33,49.33,48.0,47.33,47.33,48.67,49.33,50.0,50.67,52.0,53.33,55.33,58.67,62.67,66.0,68.67,70.67,71.33,71.33,70.67
71.33,71.33,72.0,72.0,72.67,73.33,74.67,75.33,76.0,76.0,76.67,77.33,78.67,79.33,80.67,83.33,84.67,82.67,78.67,75.33,72.67,69.33,66.0,62.67,60.0,57.33,54.67,53.33,53.33,54.67,55.33,56.0,56.0,56.67,56.67,57.33,57.33,58.0,59.33,60.67,63.33,67.33,69.33,70.67,71.33,72.0
73.33,74.0,74.67,75.33,76.0,76.67,78.0,80.0,82.0,83.33,84.0,85.33,86.0,86.67,88.0,89.33,90.0,87.33,83.33,79.33,77.33,74.67,72.0,69.33,66.67,64.0,61.33,59.33,57.33,55.33,54.0,52.67,51.33,50.67,50.0,50.67,50.67,52.0,53.33,55.33,58.0,61.33,64.0,66.0,68.0,69.33
70.0,72.67,74.0,74.67,75.33,76.0,76.67,76.67,77.33,77.33,78.0,78.0,78.67,79.33,80.0,80.0,80.67,81.33,78.67,73.33,69.33,66.67,64.0,61.33,59.33,56.67,54.67,53.33,52.0,50.67,50.0,49.33,48.67,48.0,47.33,47.33,46.67,46.0,46.0,46.67,48.67,50.67,52.67,54.0,56.0,58.0,60.0
61.33,64.67,66.67,68.67,70.0,70.67,72.0,72.67,73.33,73.33,74.0,74.0,74.67,74.67,75.33,76.0,77.33,78.67,76.0,71.33,68.0,65.33,63.33,60.67,59.33,58.0,56.67,55.33,54.67,53.33,52.67,52.0,51.33,50.0,48.67,47.33,47.33,47.33,48.67,50.0,52.67,54.67,56.0,57.33,60.0
